SourceFile,Record
234_SALES_DATA_NNME_28102024.DAT,B;234;2621776;2;20241028 01:06;;;477;UNION ST;BROKEN HILL;2880;744;M;20240906;20241018;255000;R1;R;RESIDENCE;;AAW;;0;AU510009;
234_SALES_DATA_NNME_28102024.DAT,B;234;2616608;3;20241028 01:06;;;95;EYRE ST;BROKEN HILL;2880;733.5;M;20240910;20241022;222000;R1;R;RESIDENCE;;AAC;;0;AU516469;
234_SALES_DATA_NNME_28102024.DAT,B;234;2616635;4;20241028 01:06;;;517;FISHER ST;BROKEN HILL;2880;1012;M;20240907;20241021;125000;R1;R;RESIDENCE;;AAW;;0;AU514085;
234_SALES_DATA_NNME_28102024.DAT,B;234;2619296;5;20241028 01:06;;;88;MORGAN ST;BROKEN HILL;2880;1012;M;20240923;20241024;200000;R1;R;RESIDENCE;;AAR;;0;AU523401;
234_SALES_DATA_NNME_28102024.DAT,B;234;2614057;6;20241028 01:06;;;538;BLENDE ST;BROKEN HILL;2880;613.4;M;20240924;20241022;175000;R1;R;RESIDENCE;;AAZ;;0;AU517611;
234_SALES_DATA_NNME_28102024.DAT,B;234;2619412;7;20241028 01:06;;;290;MORISH ST;BROKEN HILL;2880;1012;M;20240912;20241018;50000;R1;R;RESIDENCE;;AAC;;0;AU509801;
234_SALES_DATA_NNME_28102024.DAT,B;234;2622234;8;20241028 01:06;;;689;WILLIAMS ST;BROKEN HILL;2880;944.1;M;20240917;20241016;262000;R1;R;RESIDENCE;;AAW;;0;AU502191;
234_SALES_DATA_NNME_28102024.DAT,B;234;2616967;9;20241028 01:06;;;349;GARNET ST;BROKEN HILL;2880;809.4;M;20240919;20241018;165000;R1;R;RESIDENCE;;AAR;;0;AU509602;
234_SALES_DATA_NNME_28102024.DAT,B;234;2619630;10;20241028 01:06;;;124;NEWTON LANE;BROKEN HILL;2880;777.8;M;20241001;20241023;180000;E4;R;RESIDENCE;;EBI;;0;AU520087;
234_SALES_DATA_NNME_28102024.DAT,B;234;2622441;11;20241028 01:06;;;32;WILLIAMS ST;BROKEN HILL;2880;948;M;20241009;20241023;60000;R1;V;VACANT LAND;;AAR;;0;AU522815;
234_SALES_DATA_NNME_28102024.DAT,B;234;2622528;12;20241028 01:06;;;95;WILLS ST;BROKEN HILL;2880;739.8;M;20240912;20241024;310000;R1;R;RESIDENCE;;AAB;;0;AU524949;
234_SALES_DATA_NNME_28102024.DAT,B;234;2615283;13;20241028 01:06;;;239;CHLORIDE ST;BROKEN HILL;2880;436.3;M;20240911;20241023;170000;R1;R;RESIDENCE;;AAR;;0;AU520127;
234_SALES_DATA_NNME_28102024.DAT,B;234;2618039;14;20241028 01:06;;;222;KNOX ST;BROKEN HILL;2880;695.6;M;20240911;20241023;145000;R1;R;RESIDENCE;;AAC;;0;AU520902;
234_SALES_DATA_NNME_28102024.DAT,B;234;2620768;15;20241028 01:06;;;519;RADIUM ST;BROKEN HILL;2880;1012;M;20241011;20241023;152000;R1;R;RESIDENCE;;AAW;;0;AU520132;
234_SALES_DATA_NNME_28102024.DAT,B;234;2618334;16;20241028 01:06;;;343;LANE ST;BROKEN HILL;2880;695.6;M;20241003;20241022;75000;MU1;R;RESIDENCE;;MBX;;0;AU516862;
234_SALES_DATA_NNME_28102024.DAT,B;234;2620993;17;20241028 01:06;;;112;RYAN LANE;BROKEN HILL;2880;932.3;M;20240907;20241021;100000;R1;R;RESIDENCE;;AAB;;0;AU514828;
234_SALES_DATA_NNME_28102024.DAT,B;234;2615800;18;20241028 01:06;;;105;NICHOLLS ST;BROKEN HILL;2880;1725;M;20240909;20241021;195000;R1;R;RESIDENCE;;AAB;;0;AU512115;
234_SALES_DATA_NNME_28102024.DAT,B;234;2621413;19;20241028 01:06;;;3;TALBOT ST;BROKEN HILL;2880;853.6;M;20240907;20241021;135000;R1;R;RESIDENCE;;AAC;;0;AU514854;
123_SALES_DATA_NNME_28102024.DAT,B;123;1264498;1;20241028 01:05;;;46;TASMAN ST;OBERON;2787;;;20240920;20241024;550000;;R;RESIDENCE;1;;;0;AU525639;
123_SALES_DATA_NNME_28102024.DAT,B;123;1264617;2;20241028 01:05;;;28;HAWKES DR;OBERON;2787;604;M;20240913;20241018;495000;R1;R;RESIDENCE;;AOB;;0;AU509178;
123_SALES_DATA_NNME_28102024.DAT,B;123;1264823;3;20241028 01:05;;;68;OBERON ST;OBERON;2787;1012;M;20241010;20241018;535000;R1;R;RESIDENCE;;AOB;;0;AU509827;
123_SALES_DATA_NNME_28102024.DAT,B;123;2779204;4;20241028 01:05;;;4;DUDLEY ST;OBERON;2787;6389;M;20240910;20241022;270000;R1;V;VACANT LAND;;AOB;;0;AU516651;
656_SALES_DATA_NNME_28102024.DAT,B;656;2885765;1;20241028 01:08;;;11;WONGA CRES;PORT MACQUARIE;2444;736;M;20240911;20241023;1055000;R1;R;RESIDENCE;;ABD;;0;AU522681;
656_SALES_DATA_NNME_28102024.DAT,B;656;2887656;2;20241028 01:08;;;5;EDGEWATER CL;LAKE CATHIE;2445;2182;M;20240719;20241021;1300000;C4;R;RESIDENCE;;ABX;;0;AU514273;
656_SALES_DATA_NNME_28102024.DAT,B;656;2944918;3;20241028 01:08;;;163;RIVER PARK RD;PORT MACQUARIE;2444;272.8;M;20240919;20241021;955000;R1;R;RESIDENCE;;AAW;;0;AU512833;
656_SALES_DATA_NNME_28102024.DAT,B;656;4151697;4;20241028 01:08;;;15;WASABI WAY;YIPPIN CREEK;2446;339;M;20240822;20241021;665000;;R;RESIDENCE;1;;;0;AU514898;
656_SALES_DATA_NNME_28102024.DAT,B;656;3596701;5;20241028 01:08;;;26;THE SANCTUARY CLOSE;PORT MACQUARIE;2444;464.2;M;20240925;20241023;945000;R1;R;RESIDENCE;;AAL;;0;AU519956;
656_SALES_DATA_NNME_28102024.DAT,B;656;4119541;6;20241028 01:08;;15;4;TOORAK CT;PORT MACQUARIE;2444;120;M;20240909;20241021;520000;;R;RESIDENCE;15;;;0;AU512850;
656_SALES_DATA_NNME_28102024.DAT,B;656;4502391;7;20241028 01:08;;;31;DOMINICA ST;LAKE CATHIE;2445;465;M;20240905;20241018;475000;R1;V;VACANT LAND;;ABT;;0;AU508251;
656_SALES_DATA_NNME_28102024.DAT,B;656;4510204;8;20241028 01:08;;;21;GALENA GR;LAKE CATHIE;2445;2055;M;20240819;20241018;630000;C4;R;RESIDENCE;;ABX;;0;AU509744;
656_SALES_DATA_NNME_28102024.DAT,B;656;4559437;9;20241028 01:08;;103;68;CHURCH ST;PORT MACQUARIE;2444;110;M;20240829;20241024;750000;;R;RESIDENCE;8;;;0;AU526125;
656_SALES_DATA_NNME_28102024.DAT,B;656;4558997;10;20241028 01:08;;;22;IMPERIAL PL;THRUMSTER;2444;876.2;M;20220627;20241018;335000;R1;V;VACANT LAND;;ABD;;0;AU510490;
656_SALES_DATA_NNME_28102024.DAT,B;656;4529137;11;20241028 01:08;;;;CASSIE CRES;FRAZERS CREEK;2446;7111;M;20240918;20241023;613000;R5;R;RESIDENCE;;RTA;;0;AU521037;
656_SALES_DATA_NNME_28102024.DAT,B;656;2728104;12;20241028 01:08;;;12;CHRISTINA CCT;PORT MACQUARIE;2444;689.1;M;20240913;20241024;1350000;R1;R;RESIDENCE;;AAB;;0;AU524697;
656_SALES_DATA_NNME_28102024.DAT,B;656;2733390;13;20241028 01:08;;;6;KARALEE PDE;PORT MACQUARIE;2444;556.4;M;20240912;20241024;900000;R1;R;RESIDENCE;;AAJ;;0;AU523888;
656_SALES_DATA_NNME_28102024.DAT,B;656;2741951;14;20241028 01:08;;8;10;WILLIAM ST;PORT MACQUARIE;2444;;;20240912;20241024;1860000;;R;RESIDENCE;8;;;0;AU524247;
656_SALES_DATA_NNME_28102024.DAT,B;656;2720427;15;20241028 01:08;;;17;LORD ST;LAURIETON;2443;1012;M;20240904;20241018;1250000;R1;R;RESIDENCE;;ADE;;0;AU507753;
656_SALES_DATA_NNME_28102024.DAT,B;656;2725733;16;20241028 01:08;;;37;ANDERSON ST;PORT MACQUARIE;2444;569.1;M;20240923;20241023;801000;R1;R;RESIDENCE;;AAB;;0;AU520297;
656_SALES_DATA_NNME_28102024.DAT,B;656;2720641;17;20241028 01:08;;;394;OCEAN DR;WEST HAVEN;2443;724.2;M;20240921;20241021;550000;R1;R;RESIDENCE;;ADC;;0;AU512179;
656_SALES_DATA_NNME_28102024.DAT,B;656;2733957;18;20241028 01:08;;;9;KULAI PL;PORT MACQUARIE;2444;3364;M;19240620;20241018;1400000;R2;R;RESIDENCE;;ABC;;0;AU509344;
656_SALES_DATA_NNME_28102024.DAT,B;656;2731472;19;20241028 01:08;;;17;HASSALL ST;PORT MACQUARIE;2444;613.4;M;20240831;20241018;925000;R1;R;RESIDENCE;;AAB;;0;AU508954;
656_SALES_DATA_NNME_28102024.DAT,B;656;2739380;20;20241028 01:08;;;140;SETTLEMENT POINT RD;PORT MACQUARIE;2444;758.8;M;20240815;20241021;1400000;R1;R;RESIDENCE;;ABA;;0;AU512836;
656_SALES_DATA_NNME_28102024.DAT,B;656;2723911;21;20241028 01:08;;;10;MORTON ST;WAUCHOPE;2446;518.5;M;20241015;20241023;470000;R1;R;RESIDENCE;;AGA;;0;AU522219;
656_SALES_DATA_NNME_28102024.DAT,B;656;2734827;22;20241028 01:08;;1;164;LORD ST;PORT MACQUARIE;2444;;;20241001;20241024;430000;;R;RESIDENCE;1;;;0;AU525807;
656_SALES_DATA_NNME_28102024.DAT,B;656;3107918;23;20241028 01:08;;;40;ANNABELLA DR;PORT MACQUARIE;2444;196.7;M;20240917;20241022;570000;R1;R;RESIDENCE;;ABD;;0;AU519133;
656_SALES_DATA_NNME_28102024.DAT,B;656;3203511;24;20241028 01:08;;;14;SHERWOOD RD;PORT MACQUARIE;2444;860.8;M;20240912;20241024;755000;R1;R;RESIDENCE;;AAS;;0;AU525568;
656_SALES_DATA_NNME_28102024.DAT,B;656;2727004;25;20241028 01:08;;3;129;BRIDGE ST;PORT MACQUARIE;2444;;;20240919;20241018;455000;;R;RESIDENCE;3;;;0;AU511296;
656_SALES_DATA_NNME_28102024.DAT,B;656;2740251;26;20241028 01:08;;;21;TERAGLIN RD;PORT MACQUARIE;2444;601.1;M;20240812;20241021;965000;R1;R;RESIDENCE;;AAL;;0;AU513463;
656_SALES_DATA_NNME_28102024.DAT,B;656;2729786;27;20241028 01:08;;;9;EVANS ST;LAKE CATHIE;2445;594.4;M;20240916;20241018;820000;R1;R;RESIDENCE;;ABE;;0;AU507622;
656_SALES_DATA_NNME_28102024.DAT,B;656;2737655;28;20241028 01:08;;50;58;PACIFIC DR;PORT MACQUARIE;2444;;;20240920;20241018;600000;;R;RESIDENCE;50;;;0;AU510096;
656_SALES_DATA_NNME_28102024.DAT,B;656;2719247;29;20241028 01:08;;;15;GLEN HAVEN DR;KEW;2439;1.51;H;20240918;20241021;1125000;R5;R;RESIDENCE;;RMP;;0;AU513806;
656_SALES_DATA_NNME_28102024.DAT,B;656;2724582;30;20241028 01:08;;;2898;OXLEY HWY;HUNTINGDON;2446;8.475;H;20240705;20241021;1500000;RU1;R;RESIDENCE;;RPS;;0;AU514701;
656_SALES_DATA_NNME_28102024.DAT,B;656;2722148;31;20241028 01:08;;;5;RIVER ST;KENDALL;2439;1808;M;20240911;20241023;850000;R1;R;RESIDENCE;;ZZK;;0;AU521643;
656_SALES_DATA_NNME_28102024.DAT,B;656;2732811;32;20241028 01:08;;18;78;HORTON ST;PORT MACQUARIE;2444;;;20240906;20241018;345000;;3;OFFICE;18;;;0;AU509478;
656_SALES_DATA_NNME_28102024.DAT,B;656;2740868;33;20241028 01:08;;;20;TIMBER RDGE;PORT MACQUARIE;2444;1147;M;20240906;20241018;1300000;R1;R;RESIDENCE;;AAB;;0;AU509075;
656_SALES_DATA_NNME_28102024.DAT,B;656;2719554;34;20241028 01:08;;;10;LILLI PILLI CL;KEW;2439;868.8;M;20240912;20241024;640000;R1;R;RESIDENCE;;ADA;;0;AU524142;
656_SALES_DATA_NNME_28102024.DAT,B;656;2746443;35;20241028 01:08;;;145;RIVERSIDE DR;RIVERSIDE;2444;720.8;M;20240919;20241018;930000;RU1;R;RESIDENCE;;RML;;0;AU509021;
656_SALES_DATA_NNME_28102024.DAT,B;656;2746650;36;20241028 01:08;;;61;BLANCHS RD;BYABARRA;2446;66.58;H;20240621;20241021;2200000;RU2;3;FARM;;RPQ;;0;AU514704;
656_SALES_DATA_NNME_28102024.DAT,B;656;4449363;37;20241028 01:08;;;113;NEAVE WAY;THRUMSTER;2444;564.7;M;20240808;20241021;1250000;R1;R;RESIDENCE;;ABD;;0;AU513445;
656_SALES_DATA_NNME_28102024.DAT,B;656;4459100;38;20241028 01:08;;;76 A;GLENVIEW DR;YIPPIN CREEK;2446;295;M;20240912;20241024;635000;;R;RESIDENCE;2;;;0;AU523565;
656_SALES_DATA_NNME_28102024.DAT,B;656;4418836;39;20241028 01:08;;;16;ANNABELLA DR;PORT MACQUARIE;2444;665.6;M;20240918;20241023;435000;R1;V;VACANT LAND;;ABD;;0;AU521066;
656_SALES_DATA_NNME_28102024.DAT,B;656;4475923;40;20241028 01:08;;;1;FARMSTEAD AVE;THRUMSTER;2444;325;M;20241003;20241018;720000;;R;RESIDENCE;2;;;0;AU510650;
656_SALES_DATA_NNME_28102024.DAT,B;656;4387774;41;20241028 01:08;;;1055;PAPPINBARRA RD;LOWER PAPPINBARRA;2446;1.947;H;20240927;20241021;570000;RU1;R;RESIDENCE;;RWC;;0;AU512326;
656_SALES_DATA_NNME_28102024.DAT,B;656;3820753;42;20241028 01:08;;;85;CRESTWOOD DR;PORT MACQUARIE;2444;420.1;M;20240730;20241021;950000;R1;R;RESIDENCE;;AAB;;0;AU514275;
656_SALES_DATA_NNME_28102024.DAT,B;656;3957433;43;20241028 01:08;;;71;KING CREEK RD;KING CREEK;2446;2.266;H;20240909;20241021;1720000;R5;R;RESIDENCE;;RMQ;;0;AU514606;
187_SALES_DATA_NNME_28102024.DAT,B;187;3453665;1;20241028 01:06;;7;9;BOWEN AVE;GUNNEDAH;2380;;;20240906;20241022;352000;;R;RESIDENCE;7;;;0;AU517916;
187_SALES_DATA_NNME_28102024.DAT,B;187;1849723;2;20241028 01:06;;;3;DAVIS AVE;GUNNEDAH;2380;831.3;M;20240904;20241021;575000;R2;R;RESIDENCE;;AAS;;0;AU515850;
187_SALES_DATA_NNME_28102024.DAT,B;187;1849750;3;20241028 01:06;;;112;EDWARD ST;GUNNEDAH;2380;2211;M;20240830;20241021;780000;R2;R;RESIDENCE;;AAS;;0;AU515854;
187_SALES_DATA_NNME_28102024.DAT,B;187;1851878;4;20241028 01:06;;;150;STOCK RD;GUNNEDAH;2380;935.8;M;20240820;20241021;705000;R2;R;RESIDENCE;;AAS;;0;AU514912;
187_SALES_DATA_NNME_28102024.DAT,B;187;1848845;5;20241028 01:06;;;158;BARBER ST;GUNNEDAH;2380;1012;M;20240920;20241018;390000;R3;R;RESIDENCE;;AAF;;0;AU507625;
187_SALES_DATA_NNME_28102024.DAT,B;187;1849160;6;20241028 01:06;;;96;BLOOMFIELD ST;GUNNEDAH;2380;1668;M;20241001;20241022;250000;R2;R;RESIDENCE;;AAR;;0;AU518440;
187_SALES_DATA_NNME_28102024.DAT,B;187;1852202;7;20241028 01:06;;;100;WANDOBAH RD;GUNNEDAH;2380;670.2;M;20240906;20241018;255000;R2;R;RESIDENCE;;AAA;;0;AU511319;
187_SALES_DATA_NNME_28102024.DAT,B;187;1850313;8;20241028 01:06;;;1;HERBERT ST;GUNNEDAH;2380;745.8;M;20240920;20241021;95000;R2;V;VACANT LAND;;AAA;;0;AU514501;
187_SALES_DATA_NNME_28102024.DAT,B;187;1853276;9;20241028 01:06;;;44;DONALDSON ST;CURLEWIS;2381;2023;M;20240927;20241018;310000;RU5;R;RESIDENCE;;AAX;;0;AU507411;
187_SALES_DATA_NNME_28102024.DAT,B;187;1853318;10;20241028 01:06;;;50;CAMERON ST;CURLEWIS;2381;1012;M;20241002;20241024;270000;RU5;R;RESIDENCE;;AAX;;0;AU525168;
187_SALES_DATA_NNME_28102024.DAT,B;187;1853519;11;20241028 01:06;;;11052;KAMILAROI HWY;GUNNEDAH;2380;16.19;H;20240909;20241021;800000;RU1;3;FARM;;RFL;;0;AU516079;
187_SALES_DATA_NNME_28102024.DAT,B;187;1853787;12;20241028 01:06;KYUNA;;10788;KAMILAROI HWY;GUNNEDAH;2380;53.23;H;20240723;20241021;1120000;RU1;R;RESIDENCE;;RFL;;0;AU515846;
192_SALES_DATA_NNME_28102024.DAT,B;192;2985296;1;20241028 01:06;;;21;HUGH ST;ASHLEY;2400;2023;M;20240909;20241021;10000;RU5;R;RESIDENCE;;AVA;;0;AU515783;
192_SALES_DATA_NNME_28102024.DAT,B;192;1863863;2;20241028 01:06;;;28;ALICE ST;MOREE;2400;505.7;M;20240920;20241018;130000;E1;R;RESIDENCE;;ELC;;0;AU509204;
192_SALES_DATA_NNME_28102024.DAT,B;192;1869334;3;20241028 01:06;;;86;SWIFTS RD;TULLOONA;2400;601.8;H;20240906;20241018;7500000;RU1;3;FARM;;RRE;;0;AU511036;
192_SALES_DATA_NNME_28102024.DAT,B;192;1867244;4;20241028 01:06;;;290;WARIALDA ST;MOREE;2400;1119;M;20240925;20241023;230000;R1;R;RESIDENCE;;ACM;;0;AU520958;
192_SALES_DATA_NNME_28102024.DAT,B;192;1864754;5;20241028 01:06;;;387;BOSTON ST;MOREE;2400;897.9;M;20240925;20241023;155000;R1;R;RESIDENCE;;AMM;;0;AU520823;
192_SALES_DATA_NNME_28102024.DAT,B;192;1867335;6;20241028 01:06;;;30;WEBB AVE;MOREE;2400;961.1;M;20240923;20241021;410000;R1;R;RESIDENCE;;ANM;;0;AU513681;
192_SALES_DATA_NNME_28102024.DAT,B;192;1865238;7;20241028 01:06;;;21;DELANDER CRES;MOREE;2400;569.1;M;20240912;20241024;180000;R1;R;RESIDENCE;;AMM;;0;AU524368;
192_SALES_DATA_NNME_28102024.DAT,B;192;1865507;8;20241028 01:06;;;333;EDWARD ST;MOREE;2400;929.5;M;20240909;20241021;200000;R1;R;RESIDENCE;;AMM;;0;AU515577;
043_SALES_DATA_NNME_28102024.DAT,B;043;477822;1;20241028 01:05;;;8;EDWARD SQ;GREENETHORPE;2809;537.49;M;20240924;20241022;60000;RU5;R;RESIDENCE;;AWV;;0;AU516860;
043_SALES_DATA_NNME_28102024.DAT,B;043;478744;2;20241028 01:05;;;2;BOGALONG ST;GRENFELL;2810;1214;M;20240920;20241023;160000;R1;R;RESIDENCE;;AGR;;0;AU522338;
043_SALES_DATA_NNME_28102024.DAT,B;043;3082071;3;20241028 01:05;;;;ADELARGO RD;GRENFELL;2810;5.003;H;20240912;20241024;285000;R5;V;VACANT LAND;;RAB;;0;AU524128;
043_SALES_DATA_NNME_28102024.DAT,B;043;4328010;4;20241028 01:05;;;62;WEST ST;GRENFELL;2810;8094;M;20240909;20241021;280000;R1;R;RESIDENCE;;AFR;;0;AU514840;
222_SALES_DATA_NNME_28102024.DAT,B;222;2467461;1;20241028 01:06;;;47;OUTER CRES;BOWENFELS;2790;436.3;M;20240715;20241022;410000;R1;R;RESIDENCE;;ABO;;0;AU517458;
222_SALES_DATA_NNME_28102024.DAT,B;222;2467957;2;20241028 01:06;;;27;ROY ST;LITHGOW;2790;183.3;M;20240926;20241023;250000;R1;R;RESIDENCE;;ACE;;0;AU520952;
222_SALES_DATA_NNME_28102024.DAT,B;222;2944155;3;20241028 01:06;;;1199;GANBENANG RD;LOWTHER;2790;40.16;H;20240910;20241023;1099000;RU1;R;RESIDENCE;;SRS;;0;AU521360;
222_SALES_DATA_NNME_28102024.DAT,B;222;3092735;4;20241028 01:06;;;;HILL ST;PORTLAND;2847;2075;M;20240926;20241024;599000;R5;R;RESIDENCE;;APL;;0;AU524915;
222_SALES_DATA_NNME_28102024.DAT,B;222;4543312;5;20241028 01:06;;;49;HILLCREST AVE;BOWENFELS;2790;811.8;M;20240906;20241018;382500;R2;R;RESIDENCE;;AAS;;0;AU508701;
303_SALES_DATA_NNME_28102024.DAT,B;303;4178184;1;20241028 01:07;;;197;LOWER COLDSTREAM RD;COLDSTREAM;2462;67.16;H;20240918;20241022;1100000;RU1;3;FARM;;JAB;;0;AU517965;
303_SALES_DATA_NNME_28102024.DAT,B;303;1720104;2;20241028 01:07;;;379;DOBIE ST;GRAFTON;2460;600.7;M;20240918;20241018;450000;R1;R;RESIDENCE;;EBB;;0;AU507502;
303_SALES_DATA_NNME_28102024.DAT,B;303;1722709;3;20241028 01:07;;;4;NORTH MEADOW DR;GRAFTON;2460;345.6;M;20240911;20241023;470000;R1;R;RESIDENCE;;EBB;;0;AU520964;
303_SALES_DATA_NNME_28102024.DAT,B;303;1722801;4;20241028 01:07;;;180;OLIVER ST;GRAFTON;2460;622.2;M;20241018;20241018;125000;R1;R;RESIDENCE;;EBB;;0;AU511194;
303_SALES_DATA_NNME_28102024.DAT,B;303;1717826;5;20241028 01:07;;;468;CARNHAM RD;CARNHAM;2460;66.21;H;20241008;20241022;333000;RU2;3;FARM;;CLL;;0;AU517638;
303_SALES_DATA_NNME_28102024.DAT,B;303;1724090;6;20241028 01:07;;;222;RYAN ST;SOUTH GRAFTON;2460;607;M;20241010;20241024;470000;R1;R;RESIDENCE;;ANN;;0;AU524456;
303_SALES_DATA_NNME_28102024.DAT,B;303;1721616;7;20241028 01:07;;;76;KENT ST;GRAFTON;2460;689.2;M;20240911;20241023;440000;R1;R;RESIDENCE;;EBB;;0;AU521581;
303_SALES_DATA_NNME_28102024.DAT,B;303;1724160;8;20241028 01:07;;;203;RYAN ST;SOUTH GRAFTON;2460;600.7;M;20240927;20241024;150000;R1;R;RESIDENCE;;ANN;;0;AU524351;
303_SALES_DATA_NNME_28102024.DAT,B;303;1724859;9;20241028 01:07;;;120;VICTORIA ST;GRAFTON;2460;707.1;M;20240912;20241024;570000;R1;R;RESIDENCE;;AUU;;0;AU524494;
303_SALES_DATA_NNME_28102024.DAT,B;303;1725063;10;20241028 01:07;;;1;VINCENT ST;SOUTH GRAFTON;2460;629.8;M;20240923;20241021;395000;R1;R;RESIDENCE;;ADD;;0;AU514555;
303_SALES_DATA_NNME_28102024.DAT,B;303;1762813;11;20241028 01:07;;;164;TANGLEWOOD RD;LAWRENCE;2460;52.45;H;20240904;20241021;750000;RU2;R;RESIDENCE;;CLL;;0;AU512724;
303_SALES_DATA_NNME_28102024.DAT,B;303;1765820;12;20241028 01:07;;;3;QUARRION PL;GULMARRAD;2463;4000;M;20241014;20241024;751000;R5;R;RESIDENCE;;JVV;;0;AU525666;
303_SALES_DATA_NNME_28102024.DAT,B;303;1764146;13;20241028 01:07;;;106;SPENSER ST;ILUKA;2466;1012;M;20240909;20241023;1600888;R2;R;RESIDENCE;;ABB;;0;AU520591;
303_SALES_DATA_NNME_28102024.DAT,B;303;1764265;14;20241028 01:07;;;111;SPENSER ST;ILUKA;2466;1012;M;20241004;20241024;890000;R2;R;RESIDENCE;;ABB;;0;AU524217;
303_SALES_DATA_NNME_28102024.DAT,B;303;4574876;15;20241028 01:07;;;54;DELLA PL;YAMBA;2464;824.3;M;20240702;20241024;620000;;V;VACANT LAND;;;;0;AU523895;
303_SALES_DATA_NNME_28102024.DAT,B;303;4574877;16;20241028 01:07;;;4;WARRINA PL;YAMBA;2464;695.8;M;20240220;20241024;520000;;V;VACANT LAND;;;;0;AU523904;
303_SALES_DATA_NNME_28102024.DAT,B;303;4574879;17;20241028 01:07;;;8;WARRINA PL;YAMBA;2464;676;M;20240705;20241024;820000;;V;VACANT LAND;;;;0;AU524407;
303_SALES_DATA_NNME_28102024.DAT,B;303;4574886;18;20241028 01:07;;;70;DELLA PL;YAMBA;2464;834.5;M;20240325;20241024;590000;;V;VACANT LAND;;;;0;AU523925;
303_SALES_DATA_NNME_28102024.DAT,B;303;4574891;19;20241028 01:07;;;16;ROMIAKA CT;YAMBA;2464;703;M;20240808;20241024;790000;;R;RESIDENCE;;;;0;AU525056;
303_SALES_DATA_NNME_28102024.DAT,B;303;4574898;20;20241028 01:07;;;31;ROMIAKA CT;YAMBA;2464;1102;M;20240202;20241024;1200000;;R;RESIDENCE;;;;0;AU523891;
303_SALES_DATA_NNME_28102024.DAT,B;303;4574901;21;20241028 01:07;;;19;ROMIAKA CT;YAMBA;2464;737.6;M;20240611;20241024;960000;;V;VACANT LAND;;;;0;AU523923;
303_SALES_DATA_NNME_28102024.DAT,B;303;4574902;22;20241028 01:07;;;15;ROMIAKA CT;YAMBA;2464;732;M;20240707;20241024;920000;;V;VACANT LAND;;;;0;AU524628;
303_SALES_DATA_NNME_28102024.DAT,B;303;1802708;23;20241028 01:07;;;16;HILLVIEW DR;WATERVIEW HEIGHTS;2460;7459;M;20240823;20241022;805000;R5;R;RESIDENCE;;RPP;;0;AU517205;
082_SALES_DATA_NNME_28102024.DAT,B;082;3402966;1;20241028 01:05;;;66;LONSDALE AVE;BEROWRA HEIGHTS;2082;792.2;M;20240906;20241018;1375000;R2;R;RESIDENCE;;REO;;0;AU509451;
082_SALES_DATA_NNME_28102024.DAT,B;082;4135538;2;20241028 01:05;;101;442;PEATS FERRY RD;ASQUITH;2077;;;20240909;20241021;625000;;R;RESIDENCE;13;;;0;AU513003;
082_SALES_DATA_NNME_28102024.DAT,B;082;2984405;3;20241028 01:05;;100;298;PENNANT HILLS RD;PENNANT HILLS;2120;;;20240912;20241024;515000;;R;RESIDENCE;100;;;0;AU524390;
082_SALES_DATA_NNME_28102024.DAT,B;082;3021468;4;20241028 01:05;;29;2;POUND RD;HORNSBY;2077;;;20240911;20241023;930000;;R;RESIDENCE;29;;;0;AU521380;
082_SALES_DATA_NNME_28102024.DAT,B;082;3096887;5;20241028 01:05;;12;5 B;HANNAH ST;BEECROFT;2119;159;M;20240911;20241023;1260000;;R;RESIDENCE;12;;;0;AU520926;
082_SALES_DATA_NNME_28102024.DAT,B;082;4572216;6;20241028 01:05;;1;8;LORDS AVE;ASQUITH;2077;107;M;20240620;20241018;770000;;R;RESIDENCE;1;;;0;AU508274;
082_SALES_DATA_NNME_28102024.DAT,B;082;4572216;7;20241028 01:05;;18;8;LORDS AVE;ASQUITH;2077;112;M;20240809;20241022;965000;;R;RESIDENCE;18;;;0;AU518564;
082_SALES_DATA_NNME_28102024.DAT,B;082;4572216;8;20241028 01:05;;22;8;LORDS AVE;ASQUITH;2077;139;M;20240903;20241021;960000;;R;RESIDENCE;22;;;0;AU512695;
082_SALES_DATA_NNME_28102024.DAT,B;082;4572216;9;20241028 01:05;;25;8;LORDS AVE;ASQUITH;2077;242;M;20240308;20241018;1150000;;R;RESIDENCE;25;;;0;AU510590;
082_SALES_DATA_NNME_28102024.DAT,B;082;624548;10;20241028 01:05;;12 A;70;ALBERT ST;HORNSBY;2077;;;20240925;20241023;762000;;R;RESIDENCE;13;;;0;AU520975;
082_SALES_DATA_NNME_28102024.DAT,B;082;625392;11;20241028 01:05;;;61 A;AMOR ST;HORNSBY;2077;708.3;M;20240907;20241021;2076000;R2;R;RESIDENCE;;REE;;0;AU514627;
082_SALES_DATA_NNME_28102024.DAT,B;082;3204231;12;20241028 01:05;;122;2;CITY VIEW RD;PENNANT HILLS;2120;;;20241014;20241024;360000;;R;RESIDENCE;17;;;0;AU525076;
082_SALES_DATA_NNME_28102024.DAT,B;082;3743386;13;20241028 01:05;;56;18;ROMSEY ST;WAITARA;2077;129.2;M;20240829;20241018;840000;;R;RESIDENCE;56;;;0;AU508119;
082_SALES_DATA_NNME_28102024.DAT,B;082;3743386;14;20241028 01:05;;604;18;ROMSEY ST;WAITARA;2077;126.9;M;20240912;20241024;805000;;R;RESIDENCE;76;;;0;AU523833;
